Sample	Genome	Coverage	Resolution	Score
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	hg38	1000000	40000	0.000211632615543
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	hg38	1000000	200000	0.00168779040237
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	hg38	1000000	1000000	0.0231948128403
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	hg38	2000000	40000	0.000541878657223
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	hg38	2000000	200000	0.00478587860431
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	hg38	2000000	1000000	0.0433714291358
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	hg38	5000000	40000	0.00219949850109
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	hg38	5000000	200000	0.0154215068201
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	hg38	5000000	1000000	0.0758308673638
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	hg38	10000000	40000	0.00602311184195
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	hg38	10000000	200000	0.0313321827804
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	hg38	10000000	1000000	0.0977466315819
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	hg38	20000000	40000	0.0143536727125
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	hg38	20000000	200000	0.0534335455396
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	hg38	20000000	1000000	0.113061176666
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	hg38	40000000	40000	0.0284840931236
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	hg38	40000000	200000	0.0775625566272
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	hg38	40000000	1000000	0.122511770318
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep2	hg38	1000000	40000	0.00026005224254
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep2	hg38	1000000	200000	0.00174742809586
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep2	hg38	1000000	1000000	0.0219142235214
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep2	hg38	2000000	40000	0.000647179634398
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep2	hg38	2000000	200000	0.00468171681156
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep2	hg38	2000000	1000000	0.0412379592756
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep2	hg38	5000000	40000	0.00257100707736
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep2	hg38	5000000	200000	0.0152933915001
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep2	hg38	5000000	1000000	0.073392632697
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep2	hg38	10000000	40000	0.00695407231255
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep2	hg38	10000000	200000	0.0311637025538
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep2	hg38	10000000	1000000	0.0945816993012
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep2	hg38	20000000	40000	0.0163158177022
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep2	hg38	20000000	200000	0.0536474314891
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep2	hg38	20000000	1000000	0.109856788512
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep2	hg38	40000000	40000	0.0320261533342
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep2	hg38	40000000	200000	0.0783185252497
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep2	hg38	40000000	1000000	0.119549596268
GSE60494_mm10_ES_MboI_Rep1	mm10	1000000	40000	0.000352310776653
GSE60494_mm10_ES_MboI_Rep1	mm10	1000000	200000	0.00143113514285
GSE60494_mm10_ES_MboI_Rep1	mm10	1000000	1000000	0.0144992220247
GSE60494_mm10_ES_MboI_Rep1	mm10	2000000	40000	0.000667046450233
GSE60494_mm10_ES_MboI_Rep1	mm10	2000000	200000	0.00384659669752
GSE60494_mm10_ES_MboI_Rep1	mm10	2000000	1000000	0.028694725475
GSE60494_mm10_ES_MboI_Rep1	mm10	5000000	40000	0.00221778377949
GSE60494_mm10_ES_MboI_Rep1	mm10	5000000	200000	0.0130550678689
GSE60494_mm10_ES_MboI_Rep1	mm10	5000000	1000000	0.0551644108075
GSE60494_mm10_ES_MboI_Rep1	mm10	10000000	40000	0.00586421021738
GSE60494_mm10_ES_MboI_Rep1	mm10	10000000	200000	0.0282060366937
GSE60494_mm10_ES_MboI_Rep1	mm10	10000000	1000000	0.0771690081775
GSE60494_mm10_ES_MboI_Rep1	mm10	20000000	40000	0.0144600004562
GSE60494_mm10_ES_MboI_Rep1	mm10	20000000	200000	0.0520070210333
GSE60494_mm10_ES_MboI_Rep1	mm10	20000000	1000000	0.0957391672353
GSE60494_mm10_ES_MboI_Rep2	mm10	1000000	40000	0.000375659232188
GSE60494_mm10_ES_MboI_Rep2	mm10	1000000	200000	0.00144105199324
GSE60494_mm10_ES_MboI_Rep2	mm10	1000000	1000000	0.0143672213592
GSE60494_mm10_ES_MboI_Rep2	mm10	2000000	40000	0.000722359251786
GSE60494_mm10_ES_MboI_Rep2	mm10	2000000	200000	0.00402338299036
GSE60494_mm10_ES_MboI_Rep2	mm10	2000000	1000000	0.0285815797865
GSE60494_mm10_ES_MboI_Rep2	mm10	5000000	40000	0.00235009543382
GSE60494_mm10_ES_MboI_Rep2	mm10	5000000	200000	0.0135425968194
GSE60494_mm10_ES_MboI_Rep2	mm10	5000000	1000000	0.0563188891456
GSE60494_mm10_ES_MboI_Rep2	mm10	10000000	40000	0.00619619928455
GSE60494_mm10_ES_MboI_Rep2	mm10	10000000	200000	0.0288338199493
GSE60494_mm10_ES_MboI_Rep2	mm10	10000000	1000000	0.07921028799
GSE60494_mm10_ES_MboI_Rep2	mm10	20000000	40000	0.0152358335859
GSE60494_mm10_ES_MboI_Rep2	mm10	20000000	200000	0.0530669413411
GSE60494_mm10_ES_MboI_Rep2	mm10	20000000	1000000	0.0992838611327
GSE63525_hg38_GM12878_MboI_Rep1	hg38	1000000	40000	0.000285291227123
GSE63525_hg38_GM12878_MboI_Rep1	hg38	1000000	200000	0.00172914052858
GSE63525_hg38_GM12878_MboI_Rep1	hg38	1000000	1000000	0.0233675127058
GSE63525_hg38_GM12878_MboI_Rep1	hg38	2000000	40000	0.000607471355516
GSE63525_hg38_GM12878_MboI_Rep1	hg38	2000000	200000	0.00507847082707
GSE63525_hg38_GM12878_MboI_Rep1	hg38	2000000	1000000	0.0437601488308
GSE63525_hg38_GM12878_MboI_Rep1	hg38	5000000	40000	0.00226491041525
GSE63525_hg38_GM12878_MboI_Rep1	hg38	5000000	200000	0.0170365155013
GSE63525_hg38_GM12878_MboI_Rep1	hg38	5000000	1000000	0.0781493702238
GSE63525_hg38_GM12878_MboI_Rep1	hg38	10000000	40000	0.00620149572117
GSE63525_hg38_GM12878_MboI_Rep1	hg38	10000000	200000	0.0356827762006
GSE63525_hg38_GM12878_MboI_Rep1	hg38	10000000	1000000	0.102233152626
GSE63525_hg38_GM12878_MboI_Rep1	hg38	20000000	40000	0.0153737446802
GSE63525_hg38_GM12878_MboI_Rep1	hg38	20000000	200000	0.0626767536446
GSE63525_hg38_GM12878_MboI_Rep1	hg38	20000000	1000000	0.119971932983
GSE63525_hg38_GM12878_MboI_Rep2	hg38	1000000	40000	0.000276425416528
GSE63525_hg38_GM12878_MboI_Rep2	hg38	1000000	200000	0.0016669877552
GSE63525_hg38_GM12878_MboI_Rep2	hg38	1000000	1000000	0.0223332847097
GSE63525_hg38_GM12878_MboI_Rep2	hg38	2000000	40000	0.00060436787584
GSE63525_hg38_GM12878_MboI_Rep2	hg38	2000000	200000	0.0048892145242
GSE63525_hg38_GM12878_MboI_Rep2	hg38	2000000	1000000	0.0426624337617
GSE63525_hg38_GM12878_MboI_Rep2	hg38	5000000	40000	0.00226765929509
GSE63525_hg38_GM12878_MboI_Rep2	hg38	5000000	200000	0.0164041958923
GSE63525_hg38_GM12878_MboI_Rep2	hg38	5000000	1000000	0.0760484209405
GSE63525_hg38_GM12878_MboI_Rep2	hg38	10000000	40000	0.00611544672285
GSE63525_hg38_GM12878_MboI_Rep2	hg38	10000000	200000	0.0344823454778
GSE63525_hg38_GM12878_MboI_Rep2	hg38	10000000	1000000	0.100717042309
GSE63525_hg38_GM12878_MboI_Rep2	hg38	20000000	40000	0.0150874386588
GSE63525_hg38_GM12878_MboI_Rep2	hg38	20000000	200000	0.0611963185104
GSE63525_hg38_GM12878_MboI_Rep2	hg38	20000000	1000000	0.119398671814
GSE63525_hg38_HMEC_MboI_Rep1	hg38	1000000	40000	0.000422074199065
GSE63525_hg38_HMEC_MboI_Rep1	hg38	1000000	200000	0.0012434655412
GSE63525_hg38_HMEC_MboI_Rep1	hg38	1000000	1000000	0.01182033898
GSE63525_hg38_HMEC_MboI_Rep1	hg38	2000000	40000	0.000773501700952
GSE63525_hg38_HMEC_MboI_Rep1	hg38	2000000	200000	0.00376076222532
GSE63525_hg38_HMEC_MboI_Rep1	hg38	2000000	1000000	0.0266125498027
GSE63525_hg38_HMEC_MboI_Rep1	hg38	5000000	40000	0.00246009799644
GSE63525_hg38_HMEC_MboI_Rep1	hg38	5000000	200000	0.0136706190504
GSE63525_hg38_HMEC_MboI_Rep1	hg38	5000000	1000000	0.0579771827935
GSE63525_hg38_HMEC_MboI_Rep2	hg38	1000000	40000	0.000445389351683
GSE63525_hg38_HMEC_MboI_Rep2	hg38	1000000	200000	0.00153361658351
GSE63525_hg38_HMEC_MboI_Rep2	hg38	1000000	1000000	0.0122480214804
GSE63525_hg38_HMEC_MboI_Rep2	hg38	2000000	40000	0.000844609634379
GSE63525_hg38_HMEC_MboI_Rep2	hg38	2000000	200000	0.00429080563519
GSE63525_hg38_HMEC_MboI_Rep2	hg38	2000000	1000000	0.0265684329009
GSE63525_hg38_HMEC_MboI_Rep2	hg38	5000000	40000	0.00272798464632
GSE63525_hg38_HMEC_MboI_Rep2	hg38	5000000	200000	0.015305620325
GSE63525_hg38_HMEC_MboI_Rep2	hg38	5000000	1000000	0.0595456220722
GSE63525_hg38_K562_MboI_Rep1	hg38	1000000	40000	0.000297793341243
GSE63525_hg38_K562_MboI_Rep1	hg38	1000000	200000	0.0032150317924
GSE63525_hg38_K562_MboI_Rep1	hg38	1000000	1000000	0.0295629780405
GSE63525_hg38_K562_MboI_Rep1	hg38	2000000	40000	0.000771584617242
GSE63525_hg38_K562_MboI_Rep1	hg38	2000000	200000	0.0085970680166
GSE63525_hg38_K562_MboI_Rep1	hg38	2000000	1000000	0.0551077351391
GSE63525_hg38_K562_MboI_Rep1	hg38	5000000	40000	0.00302274656281
GSE63525_hg38_K562_MboI_Rep1	hg38	5000000	200000	0.0267684181692
GSE63525_hg38_K562_MboI_Rep1	hg38	5000000	1000000	0.09400495572
GSE63525_hg38_K562_MboI_Rep1	hg38	10000000	40000	0.00806079241177
GSE63525_hg38_K562_MboI_Rep1	hg38	10000000	200000	0.0520363318452
GSE63525_hg38_K562_MboI_Rep1	hg38	10000000	1000000	0.120995091104
GSE63525_hg38_K562_MboI_Rep1	hg38	20000000	40000	0.0193129476623
GSE63525_hg38_K562_MboI_Rep1	hg38	20000000	200000	0.0856929398718
GSE63525_hg38_K562_MboI_Rep1	hg38	20000000	1000000	0.140437789687
GSE63525_hg38_K562_MboI_Rep2	hg38	1000000	40000	0.000314570087157
GSE63525_hg38_K562_MboI_Rep2	hg38	1000000	200000	0.00344320173524
GSE63525_hg38_K562_MboI_Rep2	hg38	1000000	1000000	0.0319188909181
GSE63525_hg38_K562_MboI_Rep2	hg38	2000000	40000	0.000808648199413
GSE63525_hg38_K562_MboI_Rep2	hg38	2000000	200000	0.00925765837044
GSE63525_hg38_K562_MboI_Rep2	hg38	2000000	1000000	0.0569315406127
GSE63525_hg38_K562_MboI_Rep2	hg38	5000000	40000	0.00325976396017
GSE63525_hg38_K562_MboI_Rep2	hg38	5000000	200000	0.028367760199
GSE63525_hg38_K562_MboI_Rep2	hg38	5000000	1000000	0.0958096142994
GSE63525_hg38_K562_MboI_Rep2	hg38	10000000	40000	0.00863174614644
GSE63525_hg38_K562_MboI_Rep2	hg38	10000000	200000	0.0545144657184
GSE63525_hg38_K562_MboI_Rep2	hg38	10000000	1000000	0.122162370016
GSE63525_hg38_K562_MboI_Rep2	hg38	20000000	40000	0.0205456602358
GSE63525_hg38_K562_MboI_Rep2	hg38	20000000	200000	0.0881863841953
GSE63525_hg38_K562_MboI_Rep2	hg38	20000000	1000000	0.140532200822
GSE63525_mm10_CH12-LX_HindIII_Rep1	mm10	1000000	40000	0.000278494803268
GSE63525_mm10_CH12-LX_HindIII_Rep1	mm10	1000000	200000	0.00386059313044
GSE63525_mm10_CH12-LX_HindIII_Rep1	mm10	1000000	1000000	0.0452920842895
GSE63525_mm10_CH12-LX_HindIII_Rep1	mm10	2000000	40000	0.000726463656359
GSE63525_mm10_CH12-LX_HindIII_Rep1	mm10	2000000	200000	0.010781099316
GSE63525_mm10_CH12-LX_HindIII_Rep1	mm10	2000000	1000000	0.075142487477
GSE63525_mm10_CH12-LX_HindIII_Rep1	mm10	5000000	40000	0.00304846107384
GSE63525_mm10_CH12-LX_HindIII_Rep1	mm10	5000000	200000	0.0329223730977
GSE63525_mm10_CH12-LX_HindIII_Rep1	mm10	5000000	1000000	0.112849764817
GSE63525_mm10_CH12-LX_HindIII_Rep1	mm10	10000000	40000	0.0083115944798
GSE63525_mm10_CH12-LX_HindIII_Rep1	mm10	10000000	200000	0.062523745556
GSE63525_mm10_CH12-LX_HindIII_Rep1	mm10	10000000	1000000	0.133865806728
GSE63525_mm10_CH12-LX_HindIII_Rep2	mm10	1000000	40000	0.000317525656944
GSE63525_mm10_CH12-LX_HindIII_Rep2	mm10	1000000	200000	0.00421585966043
GSE63525_mm10_CH12-LX_HindIII_Rep2	mm10	1000000	1000000	0.0428585182909
GSE63525_mm10_CH12-LX_HindIII_Rep2	mm10	2000000	40000	0.000845195335779
GSE63525_mm10_CH12-LX_HindIII_Rep2	mm10	2000000	200000	0.011650655862
GSE63525_mm10_CH12-LX_HindIII_Rep2	mm10	2000000	1000000	0.0696528441492
GSE63525_mm10_CH12-LX_HindIII_Rep2	mm10	5000000	40000	0.00345018055586
GSE63525_mm10_CH12-LX_HindIII_Rep2	mm10	5000000	200000	0.0351634078622
GSE63525_mm10_CH12-LX_HindIII_Rep2	mm10	5000000	1000000	0.10417581307
GSE63525_mm10_CH12-LX_MboI_Rep1	mm10	1000000	40000	0.000236897162501
GSE63525_mm10_CH12-LX_MboI_Rep1	mm10	1000000	200000	0.00246685120811
GSE63525_mm10_CH12-LX_MboI_Rep1	mm10	1000000	1000000	0.0338057663607
GSE63525_mm10_CH12-LX_MboI_Rep1	mm10	2000000	40000	0.000559044597126
GSE63525_mm10_CH12-LX_MboI_Rep1	mm10	2000000	200000	0.00720401365153
GSE63525_mm10_CH12-LX_MboI_Rep1	mm10	2000000	1000000	0.0604738871218
GSE63525_mm10_CH12-LX_MboI_Rep1	mm10	5000000	40000	0.00224410619793
GSE63525_mm10_CH12-LX_MboI_Rep1	mm10	5000000	200000	0.0240217839793
GSE63525_mm10_CH12-LX_MboI_Rep1	mm10	5000000	1000000	0.0973591062524
GSE63525_mm10_CH12-LX_MboI_Rep2	mm10	1000000	40000	0.000251121827937
GSE63525_mm10_CH12-LX_MboI_Rep2	mm10	1000000	200000	0.00242898514698
GSE63525_mm10_CH12-LX_MboI_Rep2	mm10	1000000	1000000	0.0322867054658
GSE63525_mm10_CH12-LX_MboI_Rep2	mm10	2000000	40000	0.000579849598421
GSE63525_mm10_CH12-LX_MboI_Rep2	mm10	2000000	200000	0.00695245039063
GSE63525_mm10_CH12-LX_MboI_Rep2	mm10	2000000	1000000	0.0572354389393
GSE63525_mm10_CH12-LX_MboI_Rep2	mm10	5000000	40000	0.00220148007953
GSE63525_mm10_CH12-LX_MboI_Rep2	mm10	5000000	200000	0.0232689840051
GSE63525_mm10_CH12-LX_MboI_Rep2	mm10	5000000	1000000	0.0921605400227
GSE65126_mm10_Liver_HindIII_Rep1	mm10	1000000	40000	0.000258226313732
GSE65126_mm10_Liver_HindIII_Rep1	mm10	1000000	200000	0.00350187135477
GSE65126_mm10_Liver_HindIII_Rep1	mm10	1000000	1000000	0.0518408163306
GSE65126_mm10_Liver_HindIII_Rep1	mm10	2000000	40000	0.000656053281392
GSE65126_mm10_Liver_HindIII_Rep1	mm10	2000000	200000	0.0100926658998
GSE65126_mm10_Liver_HindIII_Rep1	mm10	2000000	1000000	0.0846375635339
GSE65126_mm10_Liver_HindIII_Rep1	mm10	5000000	40000	0.00266985492711
GSE65126_mm10_Liver_HindIII_Rep1	mm10	5000000	200000	0.0321008208112
GSE65126_mm10_Liver_HindIII_Rep1	mm10	5000000	1000000	0.125444034428
GSE65126_mm10_Liver_HindIII_Rep1	mm10	10000000	40000	0.00729015466054
GSE65126_mm10_Liver_HindIII_Rep1	mm10	10000000	200000	0.0616970420017
GSE65126_mm10_Liver_HindIII_Rep1	mm10	10000000	1000000	0.147834761424
GSE65126_mm10_Liver_HindIII_Rep2	mm10	1000000	40000	0.000209877326903
GSE65126_mm10_Liver_HindIII_Rep2	mm10	1000000	200000	0.00280398716757
GSE65126_mm10_Liver_HindIII_Rep2	mm10	1000000	1000000	0.0460151573823
GSE65126_mm10_Liver_HindIII_Rep2	mm10	2000000	40000	0.000514523131622
GSE65126_mm10_Liver_HindIII_Rep2	mm10	2000000	200000	0.00816264391177
GSE65126_mm10_Liver_HindIII_Rep2	mm10	2000000	1000000	0.0747361672102
GSE65126_mm10_Liver_HindIII_Rep2	mm10	5000000	40000	0.00211813077543
GSE65126_mm10_Liver_HindIII_Rep2	mm10	5000000	200000	0.026609622526
GSE65126_mm10_Liver_HindIII_Rep2	mm10	5000000	1000000	0.111599508342
GSE65126_mm10_Liver_HindIII_Rep2	mm10	10000000	40000	0.00596726146431
GSE65126_mm10_Liver_HindIII_Rep2	mm10	10000000	200000	0.052416454607
GSE65126_mm10_Liver_HindIII_Rep2	mm10	10000000	1000000	0.13166083278
GSE65126_mm10_Liver_HindIII_Rep2	mm10	20000000	40000	0.0150471201727
GSE65126_mm10_Liver_HindIII_Rep2	mm10	20000000	200000	0.0855091902764
GSE65126_mm10_Liver_HindIII_Rep2	mm10	20000000	1000000	0.144520264699
GSE65126_mm10_Liver_HindIII_Rep2	mm10	40000000	40000	0.0321032365978
GSE65126_mm10_Liver_HindIII_Rep2	mm10	40000000	200000	0.118602768007
GSE65126_mm10_Liver_HindIII_Rep2	mm10	40000000	1000000	0.151312758247
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	hg38	1000000	40000	0.000192641656958
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	hg38	1000000	200000	0.00141374300482
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	hg38	1000000	1000000	0.0186549140793
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	hg38	2000000	40000	0.000384674378128
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	hg38	2000000	200000	0.00402008570705
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	hg38	2000000	1000000	0.0354719526843
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	1000000	40000	0.000312565760388
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	1000000	200000	0.00131303262913
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	1000000	1000000	0.0155047582965
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	2000000	40000	0.000584588607749
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	2000000	200000	0.00356023582823
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	2000000	1000000	0.0329429058029
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	1000000	40000	0.000483845711138
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	1000000	200000	0.000846329073103
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	1000000	1000000	0.00869508960121
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	2000000	40000	0.000759438786287
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	2000000	200000	0.00227577882319
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	2000000	1000000	0.0203673365527
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	5000000	40000	0.0019522851344
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	5000000	200000	0.00830514542411
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	5000000	1000000	0.0500032020214
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	1000000	40000	0.000396274587251
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	1000000	200000	0.000627013488068
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	1000000	1000000	0.00683692867632
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	2000000	40000	0.000580354009256
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	2000000	200000	0.00162044097692
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	2000000	1000000	0.0161826524001
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	5000000	40000	0.0014515470294
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	5000000	200000	0.00578482517613
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	5000000	1000000	0.0416943554414
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	1000000	40000	9.92667641395e-05
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	1000000	200000	0.00296768263588
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	1000000	1000000	0.0183427969733
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	2000000	40000	0.000280020134886
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	2000000	200000	0.00823494531498
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	2000000	1000000	0.0324723149871
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	5000000	40000	0.00128604289531
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	5000000	200000	0.0245823159514
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	5000000	1000000	0.0549135871477
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	10000000	40000	0.00384353993151
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	10000000	200000	0.0452575459366
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	10000000	1000000	0.0703059991091
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	20000000	40000	0.0100385633224
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	20000000	200000	0.0692041979138
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	20000000	1000000	0.0810763854852
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	40000000	40000	0.0222583694847
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	40000000	200000	0.0906368709337
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	40000000	1000000	0.087321912542
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep2	mm10	1000000	40000	0.000184272676523
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep2	mm10	1000000	200000	0.00437871941226
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep2	mm10	1000000	1000000	0.0242283016847
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep2	mm10	2000000	40000	0.000535398804516
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep2	mm10	2000000	200000	0.0116897883966
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep2	mm10	2000000	1000000	0.04388075868
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep2	mm10	5000000	40000	0.00239339470944
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep2	mm10	5000000	200000	0.0322298952591
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep2	mm10	5000000	1000000	0.075268579635
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep2	mm10	10000000	40000	0.00667202550228
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep2	mm10	10000000	200000	0.0553281816294
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep2	mm10	10000000	1000000	0.0964831528161
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep2	mm10	20000000	40000	0.0159364189442
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep2	mm10	20000000	200000	0.0793967150939
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep2	mm10	20000000	1000000	0.111921719992
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	1000000	40000	0.000168198161469
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	1000000	200000	0.00305794347695
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	1000000	1000000	0.0189520968501
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	2000000	40000	0.000439261202382
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	2000000	200000	0.00876986308263
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	2000000	1000000	0.0349400044108
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	5000000	40000	0.00185455768322
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	5000000	200000	0.0274634906836
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	5000000	1000000	0.067783992181
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	10000000	40000	0.00530614647924
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	10000000	200000	0.0520758430161
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	10000000	1000000	0.0948031135448
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	20000000	40000	0.013299383432
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	20000000	200000	0.0820417609075
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	20000000	1000000	0.118037480619
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	40000000	40000	0.0285880410654
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	40000000	200000	0.109621627424
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	40000000	1000000	0.134763005753
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep2	mm10	1000000	40000	0.000192229989362
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep2	mm10	1000000	200000	0.00308684283142
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep2	mm10	1000000	1000000	0.0177658223207
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep2	mm10	2000000	40000	0.000469142353198
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep2	mm10	2000000	200000	0.00867946894087
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep2	mm10	2000000	1000000	0.0331180434344
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep2	mm10	5000000	40000	0.00205002236106
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep2	mm10	5000000	200000	0.0265181542447
